account_id,account_activity_level,customer_value_level,MOB,flag_female,avg_sales_L36M,cnt_sales_L36M,last_sales,month_since_last_sales,count_direct_promo_L12M,birth_date
100031178,X,D,127.0,1,17500.0,1,17500.0,19,1,1952-07-07
100031287,X,D,102.0,0,8000.0,2,10000.0,16,4,1981-09-11
100031382,X,D,41.0,1,17500.0,4,20000.0,20,6,1983-02-04
100031656,X,D,130.0,1,25000.0,1,25000.0,16,6,1975-11-07
100031929,X,D,121.0,1,9250.0,4,10000.0,18,6,1981-03-07
100032037,X,D,100.0,1,8750.0,4,10000.0,21,6,1949-11-23
100032062,Y,E,65.0,1,25000.0,1,25000.0,24,4,1979-02-03
100032137,X,D,53.0,1,25000.0,2,25000.0,16,6,1965-03-24
100032205,X,D,126.0,0,9250.0,4,10000.0,9,7,1974-12-14
100032315,Z,D,21.0,1,25000.0,1,25000.0,21,5,1949-07-06
100032321,Z,D,21.0,0,15000.0,1,15000.0,21,3,1946-12-25
100032353,Z,D,24.0,0,15000.0,1,15000.0,24,3,1959-11-12
100032447,Z,D,15.0,1,20000.0,1,20000.0,15,5,1976-01-11
100032510,Z,D,16.0,0,25000.0,1,25000.0,16,5,1974-01-26
100032523,Z,D,24.0,0,25000.0,1,25000.0,24,4,1959-07-12
100032589,Z,D,20.0,0,25000.0,1,25000.0,20,5,1977-10-13
100032600,Z,D,16.0,0,15000.0,1,15000.0,16,4,1966-01-20
100032675,Z,D,16.0,0,15000.0,1,15000.0,16,4,1998-05-30
100032679,Z,D,22.0,0,20000.0,2,20000.0,22,5,1978-05-10
100032702,Z,D,21.0,0,20000.0,1,20000.0,21,3,1967-01-23
100032710,Z,D,18.0,1,25000.0,1,25000.0,18,4,1948-08-08
100032817,X,B,122.0,0,17670.0,6,20000.0,17,6,1964-08-14
100032950,X,B,39.0,1,8750.0,3,10000.0,14,4,1959-03-02
100032961,X,B,119.0,1,4400.0,9,5000.0,16,5,1966-10-03
100033121,X,B,44.0,1,8600.0,5,10000.0,17,6,1962-11-13
100033172,Y,C,56.0,1,,0,15000.0,56,2,1965-05-30
100033317,X,B,65.0,0,25400.0,5,25000.0,15,6,1956-03-18
100033377,X,B,130.0,0,9800.0,6,10000.0,22,7,1952-04-10
100033456,X,B,86.0,0,10000.0,3,10000.0,24,5,1951-02-24
100033493,X,B,128.0,1,10000.0,2,10000.0,24,4,1950-12-11
100033887,X,B,76.0,0,10000.0,3,10000.0,25,7,1963-03-12
100033926,X,B,129.0,1,9330.0,3,10000.0,26,4,1955-07-12
100034007,X,B,53.0,0,18140.0,7,20000.0,18,6,1984-02-16
100034034,X,B,127.0,0,10000.0,8,10000.0,15,6,1968-08-12
100034045,X,B,93.0,1,25000.0,2,25000.0,18,6,1980-09-03
100034161,X,B,124.0,0,17500.0,2,20000.0,20,6,1970-03-09
100034173,X,B,45.0,0,25000.0,3,25000.0,26,4,1978-05-26
100034214,X,B,129.0,0,25000.0,2,25000.0,18,6,1953-09-16
100034276,X,B,97.0,0,25000.0,1,25000.0,15,4,1975-04-17
100034300,X,B,45.0,0,20000.0,3,20000.0,26,7,1988-08-18
100034356,X,B,124.0,1,,0,17000.0,60,3,1948-10-10
100034399,X,B,129.0,0,10670.0,3,10000.0,15,5,1986-08-01
100034432,X,B,51.0,1,10170.0,6,10000.0,15,6,1967-09-28
100034473,X,B,113.0,0,8000.0,5,10000.0,26,5,1946-08-10
100034491,X,B,41.0,0,5000.0,7,5000.0,15,6,1960-06-22
100034554,Y,B,110.0,1,,0,15000.0,50,2,1966-09-19
100034589,Z,B,17.0,0,15000.0,1,15000.0,17,4,1994-01-01
100034629,Z,B,23.0,1,25000.0,1,25000.0,23,4,1985-03-26
100034654,Z,B,20.0,1,25000.0,1,25000.0,20,5,1974-12-31
100034680,Y,B,17.0,0,25000.0,1,25000.0,17,5,1951-06-08
100034710,Z,B,17.0,1,25000.0,1,25000.0,17,5,1954-02-20
100034740,Z,B,16.0,1,20000.0,1,20000.0,16,5,1983-08-05
100034800,Z,B,16.0,1,20000.0,1,20000.0,16,5,1962-07-20
100034849,X,E,28.0,0,25000.0,2,25000.0,24,6,1964-06-27
100034877,X,E,126.0,1,10000.0,3,10000.0,5,7,1953-05-14
100034903,X,E,105.0,0,25670.0,3,25000.0,6,9,1956-01-31
100034997,X,E,89.0,1,16250.0,5,20000.0,19,7,1952-10-28
100035117,Y,E,109.0,1,25000.0,1,25000.0,20,6,1951-06-26
100035176,X,E,125.0,1,10000.0,2,10000.0,16,4,1949-01-01
100035320,X,E,53.0,0,10000.0,5,10000.0,18,6,1968-11-17
100035395,X,D,70.0,0,9000.0,5,10000.0,19,7,1951-03-30
100035442,X,E,114.0,1,10000.0,1,10000.0,18,4,1949-03-30
100035768,X,E,45.0,1,10400.0,5,10000.0,16,6,1972-08-02
100035774,X,E,86.0,0,16670.0,3,20000.0,21,4,1982-07-09
100035847,X,E,126.0,1,9000.0,2,10000.0,17,4,1954-01-04
100035877,X,E,80.0,1,10000.0,4,10000.0,18,6,1954-12-01
100036036,X,E,122.0,1,10000.0,1,10000.0,25,4,1969-12-18
100036042,X,E,92.0,1,25000.0,2,25000.0,17,6,1979-11-25
100036055,X,E,28.0,1,15000.0,1,15000.0,17,3,1957-03-31
100036082,X,E,98.0,1,25000.0,1,25000.0,21,6,1952-09-26
100036217,X,E,41.0,0,16500.0,4,20000.0,21,6,1970-05-27
100036259,X,E,124.0,0,10000.0,3,10000.0,18,5,1976-07-20
100036265,X,E,104.0,1,25000.0,1,25000.0,26,5,1946-02-18
100036462,Z,E,17.0,1,20000.0,2,20000.0,17,6,1970-06-10
100036540,Z,E,25.0,1,15000.0,2,15000.0,25,4,1994-04-23
100036616,Z,E,23.0,1,25000.0,1,25000.0,23,4,1975-11-26
100036746,Y,E,69.0,1,25000.0,2,25000.0,19,7,1979-02-16
100036766,X,D,129.0,1,10000.0,5,10000.0,25,6,1949-04-28
100037046,X,D,76.0,1,8109.999999999999,10,10000.0,18,7,1956-08-12
100037194,X,C,33.0,0,15000.0,3,15000.0,20,5,1964-02-11
100037231,X,D,41.0,0,25000.0,1,25000.0,26,5,1948-01-01
100037250,X,D,94.0,1,10000.0,3,10000.0,21,6,1952-05-25
100037492,X,C,58.0,0,,0,16000.0,58,3,1962-01-17
100037660,X,D,130.0,0,10000.0,3,10000.0,19,6,1967-01-10
100037725,Y,D,15.0,1,20000.0,1,20000.0,15,3,1967-04-26
100037777,Z,D,22.0,0,10500.0,2,10000.0,11,6,1949-10-13
100037804,Z,D,17.0,1,15000.0,1,15000.0,17,4,1977-10-25
100037851,Z,D,20.0,0,15000.0,1,15000.0,20,3,1989-10-23
100037878,Z,D,17.0,0,15000.0,1,15000.0,17,4,1956-05-20
100037917,Z,D,51.0,0,,0,15000.0,51,3,1983-08-04
100038012,X,A,113.0,1,10500.0,4,10000.0,9,9,1955-09-10
100038068,X,A,126.0,0,10000.0,3,10000.0,22,4,1950-02-08
100038234,X,A,80.0,0,10330.0,3,10000.0,22,6,1948-12-31
100038476,X,A,53.0,1,17500.0,2,20000.0,23,6,1946-07-02
100038540,X,A,40.0,1,6000.0,3,5000.0,18,4,1955-03-25
100038558,X,A,104.0,1,,0,15000.0,60,3,1963-06-19
100038577,X,A,111.0,0,8670.0,3,10000.0,18,6,1962-01-24
100038618,X,A,81.0,1,18000.0,2,20000.0,18,6,1951-12-03
100038649,X,A,126.0,1,10000.0,3,10000.0,23,5,1971-08-19
100038699,X,A,33.0,1,18330.0,3,20000.0,16,5,1975-10-31
100038700,Y,B,81.0,1,25000.0,1,25000.0,26,5,1956-07-15
100038815,X,A,69.0,0,5750.0,4,5000.0,18,6,2006-07-12
100038820,X,A,32.0,1,20000.0,2,20000.0,18,4,1957-02-03
100038851,X,A,124.0,0,25000.0,4,25000.0,18,7,1947-12-25
100038963,X,A,129.0,1,25000.0,2,25000.0,18,6,2005-11-25
100038974,X,A,110.0,0,17860.0,7,20000.0,21,6,1960-03-30
100038984,X,A,43.0,1,20000.0,3,20000.0,19,7,1977-06-19
100039157,Y,A,24.0,1,15000.0,1,15000.0,24,0,1966-08-04
100039211,Z,A,16.0,1,15000.0,1,15000.0,16,4,1974-06-10
100039275,Z,A,16.0,1,20000.0,2,20000.0,16,6,1967-04-08
100039637,X,B,90.0,0,25000.0,2,25000.0,15,6,1955-08-28
100039716,X,B,44.0,0,20000.0,1,20000.0,21,4,1976-05-14
100039763,X,B,123.0,1,10000.0,1,10000.0,16,2,1962-03-24
100039792,X,B,127.0,0,10000.0,4,10000.0,16,5,1953-11-02
100039920,Y,C,48.0,0,25000.0,1,25000.0,17,6,1968-11-28
100040106,X,B,66.0,1,18330.0,3,20000.0,18,6,1972-07-11
100040184,X,B,62.0,1,9000.0,4,10000.0,14,5,1948-07-03
100040186,X,B,75.0,0,18500.0,3,20000.0,19,7,1955-04-18
100040192,X,B,63.0,1,18000.0,3,20000.0,20,5,1978-09-22
100040418,X,B,111.0,1,8500.0,2,10000.0,17,5,1955-11-01
100040488,X,B,29.0,1,5250.0,3,5000.0,14,4,1995-04-09
100040536,X,B,53.0,1,25000.0,1,25000.0,25,6,1956-10-25
100040566,X,B,111.0,0,10000.0,1,10000.0,20,4,1950-01-17
100040586,X,B,40.0,0,8750.0,3,10000.0,16,5,1960-02-10
100040857,X,B,61.0,0,,0,16000.0,56,5,1964-12-30
100040964,X,B,129.0,0,18000.0,5,20000.0,18,6,1970-08-05
100041192,X,B,103.0,0,17500.0,3,20000.0,16,6,1950-05-15
100041211,X,B,74.0,0,25000.0,2,25000.0,21,6,1967-03-05
100041290,X,B,82.0,0,25000.0,2,25000.0,22,7,1954-10-28
100041421,X,B,32.0,1,20000.0,2,20000.0,21,4,1978-07-02
100041460,X,B,111.0,1,19000.0,2,20000.0,17,6,1979-05-13
100041486,X,B,41.0,1,10000.0,4,10000.0,18,6,1982-10-14
100041543,X,B,129.0,0,25000.0,1,25000.0,26,5,1953-09-30
100041979,X,B,34.0,1,18750.0,3,20000.0,23,5,1973-06-05
100042099,X,B,53.0,1,25000.0,2,25000.0,17,7,1986-11-25
100042122,X,B,28.0,0,25000.0,3,25000.0,18,6,1969-07-28
100042128,X,B,93.0,0,10000.0,3,10000.0,18,5,1955-10-29
100042495,Y,B,50.0,1,,0,16000.0,50,1,1959-06-04
100042554,Z,B,26.0,1,25000.0,2,25000.0,16,5,1951-07-21
100042573,Z,B,17.0,0,15000.0,1,15000.0,17,4,1949-10-31
100042599,Z,B,16.0,1,25000.0,1,25000.0,16,5,1981-08-03
100042601,Z,B,54.0,1,,0,15000.0,54,3,1989-05-26
100042659,Z,B,19.0,1,20000.0,2,20000.0,19,5,1971-05-01
100042770,Z,B,16.0,1,15000.0,1,15000.0,16,4,1972-02-11
100042791,Z,B,20.0,0,20000.0,1,20000.0,20,4,2005-09-20
100042802,Z,B,24.0,0,15000.0,1,15000.0,24,3,1976-07-11
100042828,Z,B,24.0,1,25000.0,1,25000.0,24,4,1972-11-22
100042834,Z,B,21.0,1,15000.0,1,15000.0,21,3,1973-11-20
100042857,Z,B,24.0,0,15000.0,1,15000.0,24,3,1972-04-17
100042913,Z,B,23.0,0,10000.0,3,10000.0,16,7,1958-11-15
100042916,Z,B,21.0,0,25000.0,1,25000.0,21,5,1955-10-24
100043073,Z,B,16.0,0,25000.0,1,25000.0,16,5,1962-02-03
100043105,Z,B,18.0,0,25000.0,2,25000.0,16,6,1946-09-24
100043225,X,D,54.0,1,,0,15000.0,53,3,1990-04-21
100043308,X,D,122.0,0,10500.0,3,10000.0,27,5,1952-05-04
100043321,X,D,130.0,0,8750.0,4,10000.0,18,6,1966-01-04
100043384,X,D,43.0,0,25000.0,2,25000.0,22,7,1948-12-02
100043392,X,D,125.0,0,25000.0,1,25000.0,18,5,1955-09-28
100043480,X,C,41.0,1,20000.0,1,20000.0,26,4,1989-07-31
100043495,X,D,80.0,1,10000.0,3,10000.0,23,5,1991-03-03
100043546,X,D,75.0,1,8000.0,3,10000.0,15,2,1957-05-06
100043803,X,D,100.0,1,17500.0,3,20000.0,18,7,1994-09-09
100043810,X,D,78.0,1,5290.0,7,5000.0,17,6,2001-05-23
100044217,Z,D,17.0,1,16000.0,1,16000.0,17,4,1977-12-11
100044255,Z,D,21.0,1,8330.0,3,10000.0,15,5,1995-12-31
100044310,Z,D,25.0,0,15000.0,2,15000.0,25,4,1975-04-29
100044388,Z,D,51.0,1,,0,15000.0,51,3,1977-09-16
100044400,Z,D,16.0,1,20000.0,1,20000.0,16,5,1954-04-25
100044417,X,D,91.0,1,5000.0,8,5000.0,6,10,1948-07-26
100044910,X,D,127.0,1,8500.0,4,10000.0,18,4,1953-02-16
100044990,X,D,76.0,0,25000.0,1,25000.0,18,6,1946-10-31
100045057,X,D,79.0,1,9330.0,3,10000.0,16,4,1951-01-05
100045141,X,D,127.0,1,8000.0,4,10000.0,15,5,1957-10-21
100045222,Z,D,16.0,1,15000.0,2,15000.0,16,5,1957-11-07
100045239,Z,D,23.0,1,15000.0,2,15000.0,18,6,1950-07-05
100045256,Z,D,25.0,0,15000.0,2,15000.0,25,4,1976-11-19
100045310,XYZ,D,53.0,1,,0,16000.0,53,5,1974-03-06
100045451,X,E,130.0,1,25000.0,2,25000.0,18,6,1953-03-30
100045484,X,E,63.0,0,16000.0,2,20000.0,24,6,1952-12-23
100045528,X,E,130.0,0,10000.0,2,10000.0,21,2,1957-05-31
100045556,X,E,127.0,1,10000.0,2,10000.0,17,6,1957-03-14
100045695,X,E,130.0,1,8500.0,4,10000.0,16,6,1965-04-06
100045806,X,E,40.0,1,16200.0,5,20000.0,19,6,1977-02-01
100045916,X,E,108.0,1,5000.0,5,5000.0,16,5,1954-11-03
100045988,X,E,33.0,1,5290.0,7,5000.0,15,6,1981-01-12
100046047,X,E,81.0,1,20000.0,1,20000.0,24,4,1953-04-18
100046276,X,E,33.0,0,9800.0,5,10000.0,19,6,1953-01-16
100046282,X,E,64.0,1,5710.0,6,5000.0,15,4,1978-11-10
100046411,X,E,29.0,0,25670.0,3,25000.0,16,6,1976-03-01
100046421,X,E,127.0,0,5000.0,5,5000.0,18,6,1957-11-28
100046493,X,E,29.0,1,20000.0,2,20000.0,22,3,1956-05-27
100046514,X,E,33.0,0,15000.0,3,15000.0,22,5,1969-02-15
100046626,X,E,126.0,1,10000.0,4,10000.0,18,6,1953-03-13
100046628,X,E,41.0,1,9170.0,6,10000.0,15,6,1959-09-08
100046899,Y,E,32.0,1,25000.0,1,25000.0,22,5,1949-06-30
100047044,X,E,53.0,1,8500.0,6,10000.0,18,6,1952-07-09
100047060,X,E,56.0,0,10200.0,4,10000.0,20,5,1951-05-12
100047101,X,E,122.0,1,8330.0,3,10000.0,20,6,1968-04-11
100047150,X,E,41.0,1,5430.0,7,5000.0,17,6,1981-10-16
100047167,X,D,77.0,1,5330.0,6,5000.0,22,6,1949-05-29
100047202,X,E,130.0,1,10000.0,3,10000.0,20,6,1948-11-19
100047390,X,E,67.0,0,17500.0,2,20000.0,16,6,1968-09-25
100047533,X,E,31.0,0,10710.0,7,10000.0,15,6,1981-01-07
100047786,X,E,68.0,0,5250.0,7,5000.0,17,5,1956-08-22
100047819,X,E,129.0,1,10000.0,2,10000.0,24,5,1948-05-19
100047852,X,E,28.0,0,10000.0,4,10000.0,21,6,1950-01-09
100047872,X,E,57.0,0,8500.0,6,10000.0,25,6,1977-05-05
100047885,X,E,77.0,0,18670.0,3,20000.0,17,6,1960-04-22
100048009,X,E,130.0,1,9600.0,6,10000.0,18,7,1972-09-22
100048032,X,E,33.0,0,20000.0,3,20000.0,20,5,1955-01-04
100048128,X,E,127.0,0,5170.0,6,5000.0,18,6,1976-08-16
100048236,X,E,125.0,1,17000.0,1,17000.0,6,8,1951-02-17
100048309,Y,E,15.0,0,20000.0,1,20000.0,15,3,1973-07-21
100048310,Y,E,15.0,0,20000.0,1,20000.0,15,3,1980-06-11
100048428,Z,E,18.0,0,15000.0,2,15000.0,18,5,1958-11-12
100048481,Z,D,22.0,1,20000.0,1,20000.0,16,5,1980-06-30
100048507,Z,E,21.0,0,15000.0,3,15000.0,17,6,1959-06-08
100048554,Z,E,20.0,1,15000.0,2,15000.0,15,5,1960-07-09
100048557,Y,E,24.0,0,20000.0,1,20000.0,24,3,1956-03-15
100048593,Z,E,17.0,0,20000.0,1,20000.0,17,4,1978-05-02
100048625,Z,E,16.0,0,20000.0,1,20000.0,16,5,1968-05-12
100048638,Z,E,17.0,0,15000.0,1,15000.0,17,4,1958-04-03
100048693,Z,E,23.0,0,15000.0,1,15000.0,18,6,1947-12-14
100048802,Z,E,16.0,0,20000.0,1,20000.0,16,2,1946-02-01
100048815,Z,E,22.0,0,10000.0,2,10000.0,17,6,1954-01-23
100048934,X,C,125.0,1,9000.0,1,9000.0,15,5,1957-02-15
100048992,X,C,122.0,0,10000.0,2,10000.0,14,3,1956-03-20
100049176,X,C,106.0,0,25000.0,1,25000.0,17,6,1978-06-30
100049206,X,C,113.0,1,6000.0,5,5000.0,18,6,1952-11-01
100049270,X,C,65.0,1,,0,16000.0,59,3,1950-07-24
100049428,X,C,126.0,0,10000.0,1,10000.0,17,5,1952-01-11
100049503,X,C,64.0,1,10000.0,2,10000.0,17,5,1972-07-30
100049542,X,C,69.0,1,5000.0,7,5000.0,21,5,1954-11-25
100049557,X,C,84.0,0,6000.0,4,5000.0,15,5,1956-04-14
100049568,X,C,105.0,1,10000.0,5,10000.0,16,6,1957-09-18
100049573,X,C,40.0,0,8400.0,5,10000.0,17,6,1950-08-03
100049602,Y,C,41.0,1,25000.0,1,25000.0,20,6,1968-03-24
100049690,X,C,69.0,1,17500.0,2,20000.0,19,6,1946-08-02
100049799,X,C,42.0,1,11670.0,4,15000.0,20,6,1949-08-26
100049851,X,C,31.0,0,16250.0,4,20000.0,18,6,1990-06-08
100049872,X,C,94.0,1,16500.0,5,20000.0,16,6,1946-10-20
100049906,X,C,44.0,0,17000.0,2,20000.0,16,6,1976-01-22
100049999,X,C,129.0,1,5000.0,4,5000.0,16,5,1954-04-06
100050000,X,C,81.0,1,6000.0,10,5000.0,18,6,1947-01-12
100050096,X,C,77.0,0,18000.0,1,18000.0,24,5,1955-06-28
100050179,X,C,44.0,0,10670.0,2,10000.0,7,6,1979-03-15
100050316,Z,C,17.0,0,20000.0,1,20000.0,17,5,1997-02-21
100050463,X,B,105.0,1,10000.0,2,10000.0,26,4,1948-01-20
100050790,X,B,126.0,1,5000.0,5,5000.0,17,6,1952-10-09
100050808,X,B,81.0,0,8800.0,5,10000.0,19,5,1952-07-13
100050812,X,B,31.0,0,20000.0,2,20000.0,18,4,1954-12-28
100050964,X,B,86.0,0,25000.0,3,25000.0,15,6,1946-02-03
100050985,X,B,68.0,1,9000.0,2,10000.0,24,6,1949-11-15
100051090,X,B,74.0,1,25000.0,1,25000.0,23,6,1955-12-26
100051124,Y,B,122.0,0,16000.0,2,20000.0,19,6,2006-10-07
100051140,X,B,65.0,0,9380.0,8,10000.0,7,7,1948-02-12
100051154,X,B,121.0,1,10000.0,4,10000.0,14,5,1953-07-17
100051212,Z,B,18.0,1,15000.0,2,15000.0,18,5,1947-06-03
100051220,Z,B,17.0,0,25000.0,1,25000.0,17,5,1948-07-19
100051226,Z,B,19.0,1,15000.0,1,15000.0,19,4,1957-01-08
100051228,Z,B,18.0,0,25000.0,2,25000.0,18,6,1950-09-20
100051238,Z,B,19.0,1,25000.0,2,25000.0,19,6,1976-11-07
100051406,X,E,56.0,0,,0,15000.0,39,4,1957-07-27
100051664,X,E,122.0,0,5000.0,6,5000.0,16,5,1946-09-29
100051691,X,E,41.0,0,18670.0,3,20000.0,16,6,1953-06-19
100051730,X,E,120.0,0,10000.0,2,10000.0,17,6,1982-03-01
100051948,X,E,76.0,1,17400.0,5,20000.0,15,6,1959-06-13
100051964,X,E,53.0,1,9000.0,3,10000.0,16,6,1974-10-27
100052053,X,E,44.0,0,16670.0,3,20000.0,18,4,1978-04-30
100052194,X,E,41.0,1,20000.0,1,20000.0,26,4,1968-12-31
100052198,X,E,44.0,0,9000.0,5,10000.0,16,5,1966-04-23
100052250,Y,E,105.0,1,9000.0,3,10000.0,16,6,1948-02-11
100052253,X,E,52.0,1,5000.0,6,5000.0,16,6,1998-02-03
100052299,X,E,130.0,1,10000.0,2,10000.0,19,3,1953-08-04
100052344,X,E,80.0,0,8200.0,4,10000.0,14,5,1951-07-13
100052432,X,E,29.0,0,10000.0,3,10000.0,16,5,1970-08-24
100052485,X,E,35.0,1,15000.0,2,15000.0,24,4,1957-07-25
100052571,X,E,63.0,0,9000.0,5,10000.0,27,4,1963-04-03
100052624,X,E,114.0,0,10000.0,2,10000.0,28,5,1949-12-01
100052643,X,E,118.0,1,,0,15000.0,52,3,1963-01-10
100052696,X,E,89.0,1,10000.0,4,10000.0,25,5,1956-12-31
100052750,X,E,112.0,1,5140.0,7,5000.0,15,4,1976-06-20
100052790,X,E,89.0,1,9000.0,2,10000.0,19,6,1953-08-06
100052883,X,E,125.0,0,10000.0,4,10000.0,19,7,1972-02-23
100052986,X,E,28.0,1,8330.0,3,10000.0,18,6,1957-04-22
100053186,X,E,105.0,0,10000.0,5,10000.0,15,5,1956-08-15
100053201,X,E,114.0,0,8330.0,4,10000.0,17,4,1963-01-24
100053239,X,E,122.0,0,10000.0,3,10000.0,16,6,1961-10-18
100053381,X,E,113.0,1,10000.0,3,10000.0,18,5,1954-01-15
100053576,Z,E,18.0,1,15000.0,2,15000.0,18,5,1963-05-06
100053597,Z,E,51.0,1,,0,15000.0,51,3,2007-01-24
100053652,Z,E,19.0,0,20000.0,1,20000.0,19,4,1952-06-22
100053680,Z,E,21.0,1,20000.0,2,20000.0,21,5,1988-11-13
100053759,Z,E,24.0,1,20000.0,1,20000.0,24,2,1970-04-10
100053784,Z,E,59.0,0,,0,15000.0,59,2,1998-10-08
100053790,Z,E,16.0,1,20000.0,1,20000.0,16,5,1959-10-16
100053958,X,E,126.0,1,10600.0,5,10000.0,16,6,1953-08-04
100054308,X,E,53.0,1,10000.0,4,10000.0,18,6,1957-01-02
100054413,X,E,89.0,0,10400.0,5,10000.0,24,5,1965-11-17
100054511,X,E,64.0,0,10000.0,4,10000.0,24,6,1952-07-07
100054531,X,E,32.0,1,10330.0,6,10000.0,18,6,1960-04-30
100054545,X,E,32.0,0,18250.0,4,20000.0,21,6,1964-04-27
100054801,X,E,64.0,1,25000.0,2,25000.0,18,6,1972-07-05
100054954,Y,E,112.0,1,25000.0,2,25000.0,15,5,1952-06-17
100054957,Y,E,15.0,0,20000.0,1,20000.0,15,3,1989-10-29
100054991,Z,E,51.0,0,,0,15000.0,51,3,1972-03-29
100055105,Z,E,16.0,1,15000.0,1,15000.0,16,4,1974-02-07
100055130,Z,D,54.0,0,,0,15000.0,54,5,1954-09-26
100055261,X,E,80.0,0,,0,15000.0,53,4,1987-06-22
100055309,X,E,32.0,1,15000.0,2,15000.0,24,4,1984-05-04
100055330,X,E,32.0,1,15000.0,2,15000.0,18,5,1975-05-07
100055339,X,D,77.0,1,17430.0,7,20000.0,20,5,1953-01-04
100055442,X,E,127.0,0,10000.0,5,10000.0,18,6,1955-06-29
100055475,X,E,55.0,0,,0,15000.0,55,5,1981-05-19
100055525,X,E,55.0,0,18000.0,2,20000.0,18,6,1971-11-16
100055642,X,E,130.0,0,10000.0,1,10000.0,23,4,1975-12-08
100055674,X,E,29.0,0,16670.0,3,20000.0,21,6,1980-06-09
100055748,X,E,91.0,1,10000.0,2,10000.0,15,5,1959-08-26
100055856,X,D,80.0,0,25000.0,2,25000.0,25,5,1956-05-27
100055962,Z,E,50.0,0,,0,15000.0,50,3,1991-07-24
100055986,Z,E,20.0,1,15000.0,1,15000.0,20,3,1950-06-17
100056011,Z,E,17.0,1,20000.0,1,20000.0,17,5,1960-07-03
100056047,Z,E,24.0,1,0.0,1,0.0,24,4,1953-01-13
100056270,X,C,105.0,0,10000.0,1,10000.0,18,4,1950-05-10
100056354,X,C,119.0,1,10500.0,2,10000.0,16,3,1968-03-30
100056371,X,C,111.0,0,5200.0,5,5000.0,21,5,1954-11-10
100056610,Z,C,24.0,0,10000.0,3,10000.0,16,5,1951-03-30
100056656,Z,C,23.0,0,15000.0,1,15000.0,21,6,1967-10-09
100056939,X,C,27.0,1,8330.0,3,10000.0,22,6,1988-02-05
100057008,Y,C,112.0,0,25330.0,3,25000.0,18,6,1953-02-22
100057030,X,C,127.0,0,10000.0,2,10000.0,19,6,1969-05-28
100057094,X,C,89.0,0,10000.0,1,10000.0,18,5,1958-02-16
100057126,X,C,88.0,1,6000.0,6,5000.0,15,5,1951-04-05
100057230,X,C,63.0,0,,0,15000.0,61,3,1958-04-11
100057274,X,C,29.0,0,10000.0,5,10000.0,16,6,1988-08-01
100057604,X,C,92.0,0,25000.0,2,25000.0,18,5,1961-06-29
100057810,Z,C,20.0,1,15000.0,1,15000.0,20,4,1990-08-12
100057836,Z,C,21.0,1,15000.0,1,15000.0,21,3,1964-10-02
100057864,Z,C,17.0,1,15000.0,1,15000.0,17,4,1952-09-07
100057934,Z,B,20.0,0,0.0,1,0.0,20,5,1957-07-31
100057950,Z,C,24.0,0,25000.0,1,25000.0,24,4,1949-11-25
100057951,Z,C,19.0,1,20000.0,1,20000.0,19,4,1973-04-23
100057962,Z,C,18.0,0,15000.0,1,15000.0,18,4,1952-08-11
100057987,Y,B,91.0,1,4800.0,11,5000.0,6,13,1954-12-13
100058008,X,B,54.0,1,9250.0,5,10000.0,17,7,1973-04-05
100058069,X,B,81.0,0,25000.0,2,25000.0,7,7,1946-04-16
100058083,X,B,105.0,1,10000.0,1,10000.0,16,4,1954-03-29
100058156,Y,B,54.0,0,10000.0,7,10000.0,5,7,1960-07-17
100058228,X,B,28.0,0,10000.0,4,10000.0,16,6,1977-10-06
100058234,X,B,88.0,0,16250.0,4,20000.0,18,6,1953-10-29
100058246,X,B,56.0,0,17250.0,4,20000.0,18,6,1997-10-16
100058296,X,B,35.0,0,25000.0,3,25000.0,16,6,1976-04-05
100058325,X,B,111.0,1,5000.0,4,5000.0,17,5,1969-06-03
100058354,X,B,64.0,0,10000.0,1,10000.0,14,5,1981-04-22
100058378,X,B,130.0,0,10250.0,8,10000.0,15,6,1978-10-04
100058455,X,B,103.0,1,10000.0,3,10000.0,15,6,1982-11-27
100058632,Y,B,29.0,0,20000.0,2,20000.0,22,4,1976-05-13
100058681,X,B,32.0,0,9630.0,8,10000.0,19,6,1971-10-05
100058757,X,B,93.0,0,25000.0,2,25000.0,24,6,2006-03-25
100058776,X,B,84.0,1,16000.0,2,20000.0,16,5,1997-09-03
100058963,X,B,80.0,0,,0,15000.0,53,5,1953-02-10
100058992,X,B,46.0,0,20000.0,2,20000.0,25,5,1961-04-11
100059051,Y,C,31.0,1,11330.0,5,15000.0,15,5,1975-07-05
100059102,X,B,129.0,0,25000.0,2,25000.0,19,6,1953-12-24
100059118,X,B,91.0,0,10670.0,3,10000.0,20,6,1972-02-20
100059130,X,B,52.0,0,25000.0,1,25000.0,17,6,1974-07-07
100059269,X,B,30.0,0,25000.0,3,25000.0,20,7,1974-11-12
100059270,X,B,90.0,0,25000.0,2,25000.0,17,5,1976-05-23
100059297,X,B,113.0,1,9750.0,8,10000.0,24,5,1946-11-15
100059420,X,B,44.0,0,20000.0,1,20000.0,20,6,1988-11-23
100059421,X,B,45.0,0,5000.0,4,5000.0,18,6,1985-06-08
100059516,X,B,62.0,1,18330.0,3,20000.0,17,6,1987-12-15
100060034,Y,C,127.0,0,10000.0,3,10000.0,17,6,1948-09-19
100060224,X,A,126.0,0,25000.0,1,25000.0,14,5,1971-07-20
100060270,X,B,113.0,0,10000.0,3,10000.0,24,5,1954-04-27
